Order ID,Order Date,Customer ID,Product ID,Quantity,Year,Month,Month-Year,Quarter,Day,order_Size,Customer Name,City,Country,Loyalty Card,Coffee Type,Roast Type,Size,Unit Price,Price per 100g,Profit,Size_Label,Total_Order_Value,Total_Profit
EHJ-82097-549,2021-01-13,27517-43747-YD,R-D-0.2,2,2021,1,2021-01,1,13,Small,Melodie OIlier,Glasnevin,Ireland,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,5.369999999999999,0.32219999999999993
ZFR-79447-696,2021-03-22,77828-66867-KH,R-M-0.5,1,2021,3,2021-03,1,22,Single,Hazel Iacopini,Fort Worth,United States,Yes,Rob,M,0.5,5.97,1.194,0.35819999999999996,Medium,5.97,0.35819999999999996
NUU-03893-975,2020-01-17,41054-59693-XE,L-L-0.5,2,2020,1,2020-01,1,17,Small,Vinny Shoebotham,Brooklyn,United States,No,Lib,L,0.5,9.51,1.902,1.2363,Medium,19.02,2.4726
GVG-59542-307,2019-07-02,26314-66792-VP,E-M-1,2,2019,7,2019-07,3,2,Small,Bran Sterke,Fort Worth,United States,Yes,Exc,M,1.0,13.75,1.375,1.5125,Large,27.5,3.025
YLY-35287-172,2022-05-23,69410-04668-MA,A-D-0.5,5,2022,5,2022-05,2,23,Medium,Simone Capon,Phoenix,United States,No,Ara,D,0.5,5.97,1.194,0.5373,Medium,29.849999999999998,2.6865
DCI-96254-548,2022-06-14,94091-86957-HX,A-D-0.2,6,2022,6,2022-06,2,14,Medium,Jimmy Dymoke,Beaumont,Ireland,No,Ara,D,0.2,2.985,1.4925,0.26865,Small,17.91,1.6118999999999999
KHZ-26264-253,2021-07-20,24972-55878-KX,L-L-0.2,6,2021,7,2021-07,3,20,Medium,Foster Constance,Dallas,United States,No,Lib,L,0.2,4.755,2.3775,0.61815,Small,28.53,3.7089
AAQ-13644-699,2022-06-03,46296-42617-OQ,R-D-1,4,2022,6,2022-06,2,3,Medium,Fernando Sulman,Asheville,United States,Yes,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,Large,35.8,2.1479999999999997
LWL-68108-794,2020-05-26,44494-89923-UW,A-D-0.5,3,2020,5,2020-05,2,26,Small,Dorotea Hollyman,Billings,United States,Yes,Ara,D,0.5,5.97,1.194,0.5373,Medium,17.91,1.6118999999999999
JQT-14347-517,2019-07-26,11621-09964-ID,R-D-1,1,2019,7,2019-07,3,26,Single,Lorelei Nardoni,Saint Louis,United States,No,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,Large,8.95,0.5369999999999999
BMM-86471-923,2020-10-22,76319-80715-II,L-D-2.5,1,2020,10,2020-10,4,22,Single,Dallas Yarham,Independence,United States,Yes,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,X-Large,29.784999999999997,3.8720499999999998
IXU-67272-326,2020-12-24,91654-79216-IC,E-L-0.5,5,2020,12,2020-12,4,24,Medium,Arlana Ferrea,Greensboro,United States,No,Exc,L,0.5,8.91,1.782,0.9801,Medium,44.55,4.9005
ITE-28312-615,2019-09-06,56450-21890-HK,E-L-1,6,2019,9,2019-09,3,6,Medium,Chuck Kendrick,Monroe,United States,Yes,Exc,L,1.0,14.85,1.4849999999999999,1.6335,Large,89.1,9.801
ZHQ-30471-635,2019-04-08,40600-58915-WZ,L-M-0.5,5,2019,4,2019-04,2,8,Medium,Sharona Danilchik,Halton,United Kingdom,No,Lib,M,0.5,8.73,1.746,1.1349,Medium,43.650000000000006,5.6745
LTP-31133-134,2022-01-26,66527-94478-PB,A-L-0.5,3,2022,1,2022-01,1,26,Small,Sarajane Potter,Fort Worth,United States,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,Medium,23.31,2.0978999999999997
ZVQ-26122-859,2019-11-28,77154-45038-IH,A-L-2.5,6,2019,11,2019-11,4,28,Medium,Bobby Folomkin,Fargo,United States,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,178.70999999999998,16.083899999999996
MIU-01481-194,2019-07-21,08439-55669-AI,R-M-1,6,2019,7,2019-07,3,21,Medium,Rafferty Pursglove,Garland,United States,Yes,Rob,M,1.0,9.95,0.9949999999999999,0.597,Large,59.699999999999996,3.582
MIU-01481-194,2019-07-21,08439-55669-AI,A-L-0.5,2,2019,7,2019-07,3,21,Small,Rafferty Pursglove,Garland,United States,Yes,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,Medium,15.54,1.3985999999999998
UEA-72681-629,2021-03-12,24972-55878-KX,A-L-2.5,3,2021,3,2021-03,1,12,Small,Foster Constance,Dallas,United States,No,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,89.35499999999999,8.041949999999998
CVE-15042-481,2022-01-01,24972-55878-KX,R-L-1,2,2022,1,2022-01,1,1,Small,Foster Constance,Dallas,United States,No,Rob,L,1.0,11.95,1.1949999999999998,0.717,Large,23.9,1.434
EJA-79176-833,2020-03-22,91509-62250-GN,R-M-2.5,6,2020,3,2020-03,1,22,Medium,Dalia Eburah,Birmingham,United Kingdom,No,Rob,M,2.5,22.884999999999998,0.9153999999999999,1.3730999999999998,X-Large,137.31,8.238599999999998
AHQ-40440-522,2020-09-18,83833-46106-ZC,A-D-1,1,2020,9,2020-09,3,18,Single,Martie Brimilcombe,Springfield,United States,No,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,Large,9.95,0.8954999999999999
TID-21626-411,2019-01-03,19383-33606-PW,R-L-0.5,3,2019,1,2019-01,1,3,Small,Suzanna Bollam,Littleton,United States,No,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,Medium,21.509999999999998,1.2905999999999997
RSR-96390-187,2021-09-29,67052-76184-CB,E-M-1,6,2021,9,2021-09,3,29,Medium,Mellisa Mebes,Baltimore,United States,No,Exc,M,1.0,13.75,1.375,1.5125,Large,82.5,9.075
BZE-96093-118,2021-10-19,43452-18035-DH,L-M-0.2,2,2021,10,2021-10,4,19,Small,Alva Filipczak,Moycullen,Ireland,No,Lib,M,0.2,4.365,2.1825,0.56745,Small,8.73,1.1349
LOU-41819-242,2022-07-14,88060-50676-MV,R-M-1,2,2022,7,2022-07,3,14,Small,Dorette Hinemoor,Fort Lauderdale,United States,Yes,Rob,M,1.0,9.95,0.9949999999999999,0.597,Large,19.9,1.194
FND-99527-640,2021-07-19,89574-96203-EP,E-L-0.5,2,2021,7,2021-07,3,19,Small,Rhetta Elnaugh,San Diego,United States,Yes,Exc,L,0.5,8.91,1.782,0.9801,Medium,17.82,1.9602
ASG-27179-958,2021-12-10,12607-75113-UV,A-M-0.5,3,2021,12,2021-12,4,10,Small,Jule Deehan,Dallas,United States,No,Ara,M,0.5,6.75,1.35,0.6074999999999999,Medium,20.25,1.8224999999999998
YKX-23510-272,2019-03-17,56991-05510-PR,A-L-2.5,2,2019,3,2019-03,1,17,Small,Janella Eden,Joliet,United States,No,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,59.56999999999999,5.361299999999999
FSA-98650-921,2020-02-28,01841-48191-NL,L-L-0.5,2,2020,2,2020-02,1,28,Small,Cam Jewster,Dayton,United States,Yes,Lib,L,0.5,9.51,1.902,1.2363,Medium,19.02,2.4726
ZUR-55774-294,2020-06-03,33269-10023-CO,L-D-1,6,2020,6,2020-06,2,3,Medium,Ugo Southerden,Clearwater,United States,Yes,Lib,D,1.0,12.95,1.295,1.6835,Large,77.69999999999999,10.100999999999999
FUO-99821-974,2020-02-22,31245-81098-PJ,E-M-1,3,2020,2,2020-02,1,22,Small,Verne Dunkerley,Minneapolis,United States,No,Exc,M,1.0,13.75,1.375,1.5125,Large,41.25,4.5375
YVH-19865-819,2019-11-09,08946-56610-IH,L-L-2.5,4,2019,11,2019-11,4,9,Medium,Lacee Burtenshaw,Lawrenceville,United States,No,Lib,L,2.5,36.455,1.4582,4.7391499999999995,X-Large,145.82,18.956599999999998
NNF-47422-501,2020-03-07,20260-32948-EB,E-L-0.2,6,2020,3,2020-03,1,7,Medium,Adorne Gregoratti,Malahide,Ireland,No,Exc,L,0.2,4.455,2.2275,0.49005,Small,26.73,2.9402999999999997
RJI-71409-490,2021-04-26,31613-41626-KX,L-M-0.5,5,2021,4,2021-04,2,26,Medium,Chris Croster,Tampa,United States,Yes,Lib,M,0.5,8.73,1.746,1.1349,Medium,43.650000000000006,5.6745
UZL-46108-213,2021-11-11,75961-20170-RD,L-L-1,2,2021,11,2021-11,4,11,Small,Graeme Whitehead,Nashville,United States,No,Lib,L,1.0,15.85,1.585,2.0605,Large,31.7,4.121
AOX-44467-109,2021-06-15,72524-06410-KD,A-D-2.5,1,2021,6,2021-06,2,15,Single,Haslett Jodrelle,Miami,United States,No,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995,X-Large,22.884999999999998,2.0596499999999995
TZD-67261-174,2020-02-27,01841-48191-NL,E-D-2.5,1,2020,2,2020-02,1,27,Single,Cam Jewster,Dayton,United States,Yes,Exc,D,2.5,27.945,1.1178,3.07395,X-Large,27.945,3.07395
TBU-64277-625,2021-04-19,98918-34330-GY,E-M-1,6,2021,4,2021-04,2,19,Medium,Beryl Osborn,Chicago,United States,Yes,Exc,M,1.0,13.75,1.375,1.5125,Large,82.5,9.075
TYP-85767-944,2022-07-29,51497-50894-WU,R-M-2.5,2,2022,7,2022-07,3,29,Small,Kaela Nottram,Arklow,Ireland,Yes,Rob,M,2.5,22.884999999999998,0.9153999999999999,1.3730999999999998,X-Large,45.769999999999996,2.7461999999999995
GTT-73214-334,2019-01-20,98636-90072-YE,A-L-1,6,2019,1,2019-01,1,20,Medium,Nobe Buney,Richmond,United States,No,Ara,L,1.0,12.95,1.295,1.1655,Large,77.69999999999999,6.993
WAI-89905-069,2022-02-21,47011-57815-HJ,A-L-0.5,3,2022,2,2022-02,1,21,Small,Silvan McShea,Olympia,United States,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,Medium,23.31,2.0978999999999997
OJL-96844-459,2020-05-03,61253-98356-VD,L-L-0.2,5,2020,5,2020-05,2,3,Medium,Karylin Huddart,Arlington,United States,Yes,Lib,L,0.2,4.755,2.3775,0.61815,Small,23.775,3.09075
VGI-33205-360,2019-03-21,96762-10814-DA,L-M-0.5,6,2019,3,2019-03,1,21,Medium,Jereme Gippes,Twyford,United Kingdom,Yes,Lib,M,0.5,8.73,1.746,1.1349,Medium,52.38,6.8094
PCA-14081-576,2019-06-13,63112-10870-LC,R-L-0.2,5,2019,6,2019-06,2,13,Medium,Lukas Whittlesee,Roanoke,United States,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,Small,17.924999999999997,1.0755
SCS-67069-962,2020-06-05,21403-49423-PD,A-L-2.5,5,2020,6,2020-06,2,5,Medium,Gregorius Trengrove,New Hyde Park,United States,No,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,148.92499999999998,13.403249999999998
BDM-03174-485,2019-03-16,29581-13303-VB,R-L-0.5,4,2019,3,2019-03,1,16,Medium,Wright Caldero,Anaheim,United States,No,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,Medium,28.679999999999996,1.7207999999999997
UJV-32333-364,2021-12-03,86110-83695-YS,L-L-0.5,1,2021,12,2021-12,4,3,Single,Merell Zanazzi,Lexington,United States,No,Lib,L,0.5,9.51,1.902,1.2363,Medium,9.51,1.2363
FLI-11493-954,2022-07-09,80454-42225-FT,A-L-0.5,4,2022,7,2022-07,3,9,Medium,Jed Kennicott,Tampa,United States,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,Medium,31.08,2.7971999999999997
IWL-13117-537,2020-04-29,29129-60664-KO,R-D-0.2,3,2020,4,2020-04,2,29,Small,Guenevere Ruggen,San Jose,United States,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,8.055,0.4832999999999999
OAM-76916-748,2022-01-27,63025-62939-AN,E-D-1,3,2022,1,2022-01,1,27,Small,Gonzales Cicculi,Washington,United States,Yes,Exc,D,1.0,12.15,1.215,1.3365,Large,36.45,4.0095
UMB-11223-710,2021-02-13,49012-12987-QT,R-D-0.2,6,2021,2,2021-02,1,13,Medium,Man Fright,Daingean,Ireland,No,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,16.11,0.9665999999999998
LXR-09892-726,2020-07-13,50924-94200-SQ,R-D-2.5,2,2020,7,2020-07,3,13,Small,Boyce Tarte,Olympia,United States,Yes,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,X-Large,41.169999999999995,2.4701999999999997
QXX-89943-393,2020-03-12,15673-18812-IU,R-D-0.2,4,2020,3,2020-03,1,12,Medium,Caddric Krzysztofiak,Mesquite,United States,No,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,10.739999999999998,0.6443999999999999
WVS-57822-366,2020-05-04,52151-75971-YY,E-M-2.5,4,2020,5,2020-05,2,4,Medium,Darn Penquet,Sacramento,United States,No,Exc,M,2.5,31.624999999999996,1.265,3.47875,X-Large,126.49999999999999,13.915
CLJ-23403-689,2021-04-03,19413-02045-CG,R-L-1,2,2021,4,2021-04,2,3,Small,Jammie Cloke,Newton,United Kingdom,No,Rob,L,1.0,11.95,1.1949999999999998,0.717,Large,23.9,1.434
XNU-83276-288,2022-06-01,98185-92775-KT,R-M-0.5,1,2022,6,2022-06,2,1,Single,Chester Clowton,Monticello,United States,No,Rob,M,0.5,5.97,1.194,0.35819999999999996,Medium,5.97,0.35819999999999996
YOG-94666-679,2021-02-14,86991-53901-AT,L-D-0.2,2,2021,2,2021-02,1,14,Small,Kathleen Diable,Kinloch,United Kingdom,Yes,Lib,D,0.2,3.885,1.9425,0.50505,Small,7.77,1.0101
KHG-33953-115,2021-12-13,78226-97287-JI,L-D-0.5,3,2021,12,2021-12,4,13,Small,Koren Ferretti,Balrothery,Ireland,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,23.31,3.0303
MHD-95615-696,2020-02-07,27930-59250-JT,R-L-2.5,5,2020,2,2020-02,1,7,Medium,Allis Wilmore,Houston,United States,No,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,X-Large,137.42499999999998,8.2455
HBH-64794-080,2021-02-08,40560-18556-YE,R-D-0.2,3,2021,2,2021-02,1,8,Small,Chaddie Bennie,El Paso,United States,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,8.055,0.4832999999999999
CNJ-56058-223,2020-08-11,40780-22081-LX,L-L-0.5,3,2020,8,2020-08,3,11,Small,Alberta Balsdone,Largo,United States,No,Lib,L,0.5,9.51,1.902,1.2363,Medium,28.53,3.7089
KHO-27106-786,2020-10-10,01603-43789-TN,A-M-1,6,2020,10,2020-10,4,10,Medium,Brice Romera,Foxrock,Ireland,Yes,Ara,M,1.0,11.25,1.125,1.0125,Large,67.5,6.074999999999999
KHO-27106-786,2020-10-10,01603-43789-TN,L-D-2.5,6,2020,10,2020-10,4,10,Medium,Brice Romera,Foxrock,Ireland,Yes,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,X-Large,178.70999999999998,23.2323
YAC-50329-982,2020-12-08,75419-92838-TI,E-M-2.5,1,2020,12,2020-12,4,8,Single,Conchita Bryde,Oklahoma City,United States,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875,X-Large,31.624999999999996,3.47875
VVL-95291-039,2019-04-18,96516-97464-MF,E-L-0.2,2,2019,4,2019-04,2,18,Small,Silvanus Enefer,Washington,United States,No,Exc,L,0.2,4.455,2.2275,0.49005,Small,8.91,0.9801
VUT-20974-364,2021-01-04,90285-56295-PO,R-M-0.5,6,2021,1,2021-01,1,4,Medium,Lenci Haggerstone,Atlanta,United States,No,Rob,M,0.5,5.97,1.194,0.35819999999999996,Medium,35.82,2.1491999999999996
SFC-34054-213,2019-03-10,08100-71102-HQ,L-L-0.5,4,2019,3,2019-03,1,10,Medium,Marvin Gundry,Castlebridge,Ireland,No,Lib,L,0.5,9.51,1.902,1.2363,Medium,38.04,4.9452
UDS-04807-593,2019-11-29,84074-28110-OV,L-D-0.5,2,2019,11,2019-11,4,29,Small,Bayard Wellan,Buffalo,United States,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,15.54,2.0202
FWE-98471-488,2022-07-19,27930-59250-JT,L-L-1,5,2022,7,2022-07,3,19,Medium,Allis Wilmore,Houston,United States,No,Lib,L,1.0,15.85,1.585,2.0605,Large,79.25,10.302500000000002
RAU-17060-674,2020-06-26,12747-63766-EU,L-L-0.2,1,2020,6,2020-06,2,26,Single,Caddric Atcheson,Washington,United States,Yes,Lib,L,0.2,4.755,2.3775,0.61815,Small,4.755,0.61815
AOL-13866-711,2019-02-14,83490-88357-LJ,E-M-1,4,2019,2,2019-02,1,14,Medium,Eustace Stenton,Austin,United States,Yes,Exc,M,1.0,13.75,1.375,1.5125,Large,55.0,6.05
NOA-79645-377,2020-11-09,53729-30320-XZ,R-D-0.5,5,2020,11,2020-11,4,9,Medium,Ericka Tripp,Mesa,United States,No,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993,Medium,26.849999999999994,1.6109999999999998
KMS-49214-806,2019-04-30,50384-52703-LA,E-L-2.5,4,2019,4,2019-04,2,30,Medium,Lyndsey MacManus,Savannah,United States,No,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,X-Large,136.61999999999998,15.028199999999998
ABK-08091-531,2020-10-30,53864-36201-FG,L-L-1,3,2020,10,2020-10,4,30,Small,Tess Benediktovich,Albuquerque,United States,Yes,Lib,L,1.0,15.85,1.585,2.0605,Large,47.55,6.181500000000001
GPT-67705-953,2019-11-12,70631-33225-MZ,A-M-0.2,5,2019,11,2019-11,4,12,Medium,Correy Bourner,Charlotte,United States,Yes,Ara,M,0.2,3.375,1.6875,0.30374999999999996,Small,16.875,1.5187499999999998
JNA-21450-177,2022-02-11,54798-14109-HC,A-D-1,3,2022,2,2022-02,1,11,Small,Odelia Skerme,Oklahoma City,United States,Yes,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,Large,29.849999999999998,2.6864999999999997
MPQ-23421-608,2021-03-28,08023-52962-ET,E-M-0.5,5,2021,3,2021-03,1,28,Medium,Kandy Heddan,Pensacola,United States,Yes,Exc,M,0.5,8.25,1.65,0.9075,Medium,41.25,4.5375
NLI-63891-565,2021-12-10,41899-00283-VK,E-M-0.2,5,2021,12,2021-12,4,10,Medium,Ibby Charters,Washington,United States,No,Exc,M,0.2,4.125,2.0625,0.45375,Small,20.625,2.26875
HHF-36647-854,2021-11-05,39011-18412-GR,A-D-2.5,6,2021,11,2021-11,4,5,Medium,Adora Roubert,Port Saint Lucie,United States,Yes,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995,X-Large,137.31,12.357899999999997
SBN-16537-046,2020-02-29,60255-12579-PZ,A-D-0.2,1,2020,2,2020-02,1,29,Single,Hillel Mairs,Huntington,United States,No,Ara,D,0.2,2.985,1.4925,0.26865,Small,2.985,0.26865
XZD-44484-632,2021-08-06,80541-38332-BP,E-M-1,2,2021,8,2021-08,3,6,Small,Helaina Rainforth,Philadelphia,United States,No,Exc,M,1.0,13.75,1.375,1.5125,Large,27.5,3.025
XZD-44484-632,2021-08-06,80541-38332-BP,A-D-0.2,2,2021,8,2021-08,3,6,Small,Helaina Rainforth,Philadelphia,United States,No,Ara,D,0.2,2.985,1.4925,0.26865,Small,5.97,0.5373
IKQ-39946-768,2021-03-19,72778-50968-UQ,R-M-1,6,2021,3,2021-03,1,19,Medium,Isac Jesper,Naples,United States,No,Rob,M,1.0,9.95,0.9949999999999999,0.597,Large,59.699999999999996,3.582
KMB-95211-174,2021-04-16,23941-30203-MO,R-D-2.5,4,2021,4,2021-04,2,16,Medium,Lenette Dwerryhouse,Fort Worth,United States,Yes,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,X-Large,82.33999999999999,4.9403999999999995
QWY-99467-368,2020-11-06,96434-50068-DZ,A-D-2.5,1,2020,11,2020-11,4,6,Single,Nadeen Broomer,Omaha,United States,No,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995,X-Large,22.884999999999998,2.0596499999999995
SRG-76791-614,2021-03-15,11729-74102-XB,E-L-0.5,1,2021,3,2021-03,1,15,Single,Konstantine Thoumasson,Tucson,United States,Yes,Exc,L,0.5,8.91,1.782,0.9801,Medium,8.91,0.9801
VSN-94485-621,2021-10-17,88116-12604-TE,A-D-0.2,4,2021,10,2021-10,4,17,Medium,Frans Habbergham,Sparks,United States,No,Ara,D,0.2,2.985,1.4925,0.26865,Small,11.94,1.0746
UFZ-24348-219,2019-09-07,27930-59250-JT,L-M-2.5,3,2019,9,2019-09,3,7,Small,Allis Wilmore,Houston,United States,No,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995,X-Large,100.39499999999998,13.05135
UKS-93055-397,2022-07-13,13082-41034-PD,A-D-2.5,5,2022,7,2022-07,3,13,Medium,Romain Avrashin,Washington,United States,No,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995,X-Large,114.42499999999998,10.298249999999998
AVH-56062-335,2021-11-21,18082-74419-QH,E-M-0.5,5,2021,11,2021-11,4,21,Medium,Miran Doidge,Salinas,United States,No,Exc,M,0.5,8.25,1.65,0.9075,Medium,41.25,4.5375
HGE-19842-613,2022-01-13,49401-45041-ZU,R-L-0.5,4,2022,1,2022-01,1,13,Medium,Janeva Edinboro,Fort Lauderdale,United States,Yes,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,Medium,28.679999999999996,1.7207999999999997
WBA-85905-175,2022-07-13,41252-45992-VS,L-M-0.2,1,2022,7,2022-07,3,13,Single,Trumaine Tewelson,El Paso,United States,No,Lib,M,0.2,4.365,2.1825,0.56745,Small,4.365,0.56745
DZI-35365-596,2021-11-02,54798-14109-HC,E-M-0.2,2,2021,11,2021-11,4,2,Small,Odelia Skerme,Oklahoma City,United States,Yes,Exc,M,0.2,4.125,2.0625,0.45375,Small,8.25,0.9075
XIR-88982-743,2021-07-10,00852-54571-WP,E-M-0.2,2,2021,7,2021-07,3,10,Small,De Drewitt,Alexandria,United States,Yes,Exc,M,0.2,4.125,2.0625,0.45375,Small,8.25,0.9075
VUC-72395-865,2021-10-07,13321-57602-GK,A-D-0.5,6,2021,10,2021-10,4,7,Medium,Adelheid Gladhill,Baltimore,United States,Yes,Ara,D,0.5,5.97,1.194,0.5373,Medium,35.82,3.2237999999999998
BQJ-44755-910,2020-02-28,75006-89922-VW,E-D-2.5,6,2020,2,2020-02,1,28,Medium,Murielle Lorinez,Evansville,United States,No,Exc,D,2.5,27.945,1.1178,3.07395,X-Large,167.67000000000002,18.4437
JKC-64636-831,2022-07-05,52098-80103-FD,A-M-2.5,2,2022,7,2022-07,3,5,Small,Edin Mathe,Lawrenceville,United States,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,X-Large,51.74999999999999,4.657499999999999
ZKI-78561-066,2021-09-21,60121-12432-VU,A-D-0.2,3,2021,9,2021-09,3,21,Small,Mordy Van Der Vlies,Mobile,United States,Yes,Ara,D,0.2,2.985,1.4925,0.26865,Small,8.955,0.8059499999999999
IMP-12563-728,2019-01-03,68346-14810-UA,E-L-0.5,6,2019,1,2019-01,1,3,Medium,Spencer Wastell,Midland,United States,No,Exc,L,0.5,8.91,1.782,0.9801,Medium,53.46,5.880599999999999
MZL-81126-390,2022-03-08,48464-99723-HK,A-L-0.2,6,2022,3,2022-03,1,8,Medium,Jemimah Ethelston,Hollywood,United States,Yes,Ara,L,0.2,3.885,1.9425,0.34964999999999996,Small,23.31,2.0978999999999997
MZL-81126-390,2022-03-08,48464-99723-HK,A-M-0.2,2,2022,3,2022-03,1,8,Small,Jemimah Ethelston,Hollywood,United States,Yes,Ara,M,0.2,3.375,1.6875,0.30374999999999996,Small,6.75,0.6074999999999999
TVF-57766-608,2020-03-10,88420-46464-XE,L-D-0.5,1,2020,3,2020-03,1,10,Single,Perice Eberz,Chico,United States,Yes,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,7.77,1.0101
RUX-37995-892,2021-11-27,37762-09530-MP,L-D-2.5,4,2021,11,2021-11,4,27,Medium,Bear Gaish,Austin,United States,Yes,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,X-Large,119.13999999999999,15.488199999999999
AVK-76526-953,2021-03-04,47268-50127-XY,A-D-1,2,2021,3,2021-03,1,4,Small,Lynnea Danton,El Paso,United States,No,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,Large,19.9,1.7909999999999997
RIU-02231-623,2021-11-16,25544-84179-QC,R-L-0.5,5,2021,11,2021-11,4,16,Medium,Skipton Morrall,Charleston,United States,Yes,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,Medium,35.849999999999994,2.151
WFK-99317-827,2019-06-16,32058-76765-ZL,L-D-2.5,3,2019,6,2019-06,2,16,Small,Devan Crownshaw,Allentown,United States,No,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,X-Large,89.35499999999999,11.61615
SFD-00372-284,2020-07-19,54798-14109-HC,L-M-0.2,2,2020,7,2020-07,3,19,Small,Odelia Skerme,Oklahoma City,United States,Yes,Lib,M,0.2,4.365,2.1825,0.56745,Small,8.73,1.1349
SXC-62166-515,2020-02-28,69171-65646-UC,R-L-2.5,5,2020,2,2020-02,1,28,Medium,Joceline Reddoch,Largo,United States,No,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,X-Large,137.42499999999998,8.2455
YIE-87008-621,2019-06-22,22503-52799-MI,L-M-0.5,4,2019,6,2019-06,2,22,Medium,Shelley Titley,Fargo,United States,No,Lib,M,0.5,8.73,1.746,1.1349,Medium,34.92,4.5396
HRM-94548-288,2019-09-08,08934-65581-ZI,A-L-2.5,6,2019,9,2019-09,3,8,Medium,Redd Simao,Fort Smith,United States,No,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,178.70999999999998,16.083899999999996
UJG-34731-295,2022-05-26,15764-22559-ZT,A-M-2.5,1,2022,5,2022-05,2,26,Single,Cece Inker,Lakeland,United States,No,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,X-Large,25.874999999999996,2.3287499999999994
TWD-70988-853,2019-12-03,87519-68847-ZG,L-D-1,6,2019,12,2019-12,4,3,Medium,Noel Chisholm,Knoxville,United States,Yes,Lib,D,1.0,12.95,1.295,1.6835,Large,77.69999999999999,10.100999999999999
CIX-22904-641,2019-09-17,78012-56878-UB,R-M-1,1,2019,9,2019-09,3,17,Single,Grazia Oats,Los Angeles,United States,Yes,Rob,M,1.0,9.95,0.9949999999999999,0.597,Large,9.95,0.597
DLV-65840-759,2022-05-31,77192-72145-RG,L-M-1,2,2022,5,2022-05,2,31,Small,Meade Birkin,Miami,United States,Yes,Lib,M,1.0,14.55,1.455,1.8915000000000002,Large,29.1,3.7830000000000004
RXN-55491-201,2019-10-21,86071-79238-CX,R-L-0.2,6,2019,10,2019-10,4,21,Medium,Ronda Pyson,Clones,Ireland,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,Small,21.509999999999998,1.2905999999999997
UHK-63283-868,2022-04-24,16809-16936-WF,A-M-0.5,1,2022,4,2022-04,2,24,Single,Modesty MacConnechie,Charleston,United States,Yes,Ara,M,0.5,6.75,1.35,0.6074999999999999,Medium,6.75,0.6074999999999999
